__time,/dynamic_joint_states/header/stamp,/dynamic_joint_states/interface_values.0/values.0,/dynamic_joint_states/interface_values.0/values.1,/dynamic_joint_states/interface_values.0/values.2,/dynamic_joint_states/interface_values.0/values.3,/dynamic_joint_states/interface_values.0/values.4,/dynamic_joint_states/interface_values.0/values.5,/dynamic_joint_states/interface_values.0/values.6,/dynamic_joint_states/interface_values.0/values.7,/dynamic_joint_states/interface_values.0/values.8,/dynamic_joint_states/interface_values.0/values.9,/dynamic_joint_states/interface_values.1/values.0,/dynamic_joint_states/interface_values.2/values.0,/dynamic_joint_states/interface_values.2/values.1,/dynamic_joint_states/interface_values.2/values.2,/dynamic_joint_states/interface_values.2/values.3,/dynamic_joint_states/interface_values.2/values.4,/dynamic_joint_states/interface_values.2/values.5,/dynamic_joint_states/interface_values.2/values.6,/dynamic_joint_states/interface_values.2/values.7,/dynamic_joint_states/interface_values.2/values.8,/dynamic_joint_states/interface_values.2/values.9,/dynamic_joint_states/interface_values.3/values.0,/dynamic_joint_states/interface_values.3/values.1,/dynamic_joint_states/interface_values.3/values.2,/dynamic_joint_states/interface_values.4/values.0,/dynamic_joint_states/interface_values.4/values.1,/dynamic_joint_states/interface_values.4/values.2,Acceleration,Current (Input),Current (Motor),ERPM,Voltage
1662034740.109008,1662034740.109008,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.384241,-0.171864,-0.504305,0.488281,2.014160,0.002666,-0.003809,-0.590483,-0.061035,0.807037,0.001953,0.008789,1.021484,-8.496094,26.660156,34.863281,0.001953,0.000000,0.000000,2.000000,12.000000
1662034740.119011,1662034740.119011,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.364304,-0.243170,-0.574487,0.122070,2.014160,0.002794,-0.004672,-0.590337,0.427246,0.807139,0.005371,0.010742,1.016113,-8.203125,26.367188,34.863281,0.005371,0.000000,0.000000,1.000000,11.900000
1662034740.119011,1662034740.119011,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.364304,-0.243170,-0.574487,0.122070,2.014160,0.002794,-0.004672,-0.590337,0.427246,0.807139,0.005371,0.010742,1.016113,-8.203125,26.367188,34.863281,0.005371,0.000000,0.000000,1.000000,11.900000
1662034740.129012,1662034740.129012,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.344455,-0.198459,-0.560868,0.610352,1.647949,0.002929,-0.004287,-0.590200,0.305176,0.807241,0.002930,0.010742,1.024902,-8.203125,26.367188,34.863281,0.002930,0.000000,0.000000,2.000000,12.000000
1662034740.129012,1662034740.129012,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.344455,-0.198459,-0.560868,0.610352,1.647949,0.002929,-0.004287,-0.590200,0.305176,0.807241,0.002930,0.010742,1.024902,-8.203125,26.367188,34.863281,0.002930,0.000000,0.000000,2.000000,12.000000
1662034740.139028,1662034740.139028,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.324429,-0.202690,-0.659023,0.244141,2.136230,0.003599,-0.004822,-0.590054,0.610352,0.807341,0.002930,0.013672,1.023438,-8.203125,26.367188,34.863281,0.002930,0.000000,0.000000,1.000000,11.900000
1662034740.139028,1662034740.139028,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.324429,-0.202690,-0.659023,0.244141,2.136230,0.003599,-0.004822,-0.590054,0.610352,0.807341,0.002930,0.013672,1.023438,-8.203125,26.367188,34.863281,0.002930,0.000000,0.000000,1.000000,11.900000
1662034740.149046,1662034740.149046,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.304362,-0.170766,-0.565114,0.183105,2.075195,0.003103,-0.004113,-0.589918,0.366211,0.807447,0.002930,0.008789,1.019043,-8.203125,26.367188,34.863281,0.002930,0.000000,0.000000,2.000000,11.900000
1662034740.149046,1662034740.149046,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.304362,-0.170766,-0.565114,0.183105,2.075195,0.003103,-0.004113,-0.589918,0.366211,0.807447,0.002930,0.008789,1.019043,-8.203125,26.367188,34.863281,0.002930,0.000000,0.000000,2.000000,11.900000
1662034740.159039,1662034740.159039,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.283380,-0.208727,-0.554352,0.488281,1.892090,0.002832,-0.004324,-0.589769,0.305176,0.807555,0.007813,0.015137,1.016113,-8.203125,26.367188,34.863281,0.007813,0.000000,0.000000,2.000000,11.900000
1662034740.159039,1662034740.159039,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.283380,-0.208727,-0.554352,0.488281,1.892090,0.002832,-0.004324,-0.589769,0.305176,0.807555,0.007813,0.015137,1.016113,-8.203125,26.367188,34.863281,0.007813,0.000000,0.000000,2.000000,11.900000
1662034740.169018,1662034740.169018,3.000000,0.000650,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.262227,-0.151133,-0.586774,0.366211,1.892090,0.003358,-0.004084,-0.589621,0.366211,0.807663,0.000977,0.009277,1.014648,-8.496094,26.660156,34.570313,0.000977,0.000000,0.000000,3.000000,11.900000
1662034740.169018,1662034740.169018,3.000000,0.000650,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.262227,-0.151133,-0.586774,0.366211,1.892090,0.003358,-0.004084,-0.589621,0.366211,0.807663,0.000977,0.009277,1.014648,-8.496094,26.660156,34.570313,0.000977,0.000000,0.000000,3.000000,11.900000
1662034740.179024,1662034740.179024,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.240705,-0.238321,-0.564492,0.793457,2.136230,0.002753,-0.004584,-0.589467,0.366211,0.807775,0.006348,0.007813,1.021484,-8.496094,26.660156,34.570313,0.006348,0.000000,0.000000,2.000000,12.000000
1662034740.179024,1662034740.179024,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.240705,-0.238321,-0.564492,0.793457,2.136230,0.002753,-0.004584,-0.589467,0.366211,0.807775,0.006348,0.007813,1.021484,-8.496094,26.660156,34.570313,0.006348,0.000000,0.000000,2.000000,12.000000
1662034740.189064,1662034740.189064,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.209798,-0.246128,-0.596420,0.183105,2.136230,0.002939,-0.004802,-0.589247,0.122070,0.807933,0.006836,0.009766,1.019043,-8.496094,26.660156,34.570313,0.006836,0.000000,0.000000,2.000000,12.000000
1662034740.189064,1662034740.189064,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.209798,-0.246128,-0.596420,0.183105,2.136230,0.002939,-0.004802,-0.589247,0.122070,0.807933,0.006836,0.009766,1.019043,-8.496094,26.660156,34.570313,0.006836,0.000000,0.000000,2.000000,12.000000
1662034740.199008,1662034740.199008,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.188925,-0.241051,-0.500554,0.671387,1.831055,0.002290,-0.004273,-0.589104,0.183105,0.808043,0.003906,0.006348,1.020508,-8.496094,26.660156,34.570313,0.003906,0.000000,0.000000,1.000000,11.900000
1662034740.199008,1662034740.199008,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.188925,-0.241051,-0.500554,0.671387,1.831055,0.002290,-0.004273,-0.589104,0.183105,0.808043,0.003906,0.006348,1.020508,-8.496094,26.660156,34.570313,0.003906,0.000000,0.000000,1.000000,11.900000
1662034740.209042,1662034740.209042,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.178687,-0.241290,-0.554527,0.549316,2.014160,0.002670,-0.004552,-0.589030,0.488281,0.808094,0.004395,0.011230,1.015137,-8.496094,26.660156,34.570313,0.004395,0.000000,0.000000,2.000000,12.000000
1662034740.209042,1662034740.209042,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.178687,-0.241290,-0.554527,0.549316,2.014160,0.002670,-0.004552,-0.589030,0.488281,0.808094,0.004395,0.011230,1.015137,-8.496094,26.660156,34.570313,0.004395,0.000000,0.000000,2.000000,12.000000
1662034740.219044,1662034740.219044,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.156919,-0.222736,-0.545140,0.061035,2.197266,0.002700,-0.004372,-0.588877,0.427246,0.808206,0.003906,0.009766,1.020996,-8.203125,26.367188,33.984375,0.003906,0.000000,0.000000,1.000000,12.000000
1662034740.219044,1662034740.219044,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.156919,-0.222736,-0.545140,0.061035,2.197266,0.002700,-0.004372,-0.588877,0.427246,0.808206,0.003906,0.009766,1.020996,-8.203125,26.367188,33.984375,0.003906,0.000000,0.000000,1.000000,12.000000
1662034740.229125,1662034740.229125,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.126565,-0.215150,-0.504797,0.366211,2.075195,0.002456,-0.004111,-0.588665,0.488281,0.808363,0.002441,0.012695,1.015137,-8.203125,26.367188,33.984375,0.002441,0.000000,0.000000,2.000000,11.900000
1662034740.229125,1662034740.229125,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.126565,-0.215150,-0.504797,0.366211,2.075195,0.002456,-0.004111,-0.588665,0.488281,0.808363,0.002441,0.012695,1.015137,-8.203125,26.367188,33.984375,0.002441,0.000000,0.000000,2.000000,11.900000
1662034740.239076,1662034740.239076,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.105829,-0.211455,-0.520299,0.061035,2.014160,0.002585,-0.004164,-0.588518,0.244141,0.808469,0.005371,0.009766,1.020996,-8.203125,26.367188,33.984375,0.005371,0.000000,0.000000,2.000000,11.900000
1662034740.239076,1662034740.239076,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.105829,-0.211455,-0.520299,0.061035,2.014160,0.002585,-0.004164,-0.588518,0.244141,0.808469,0.005371,0.009766,1.020996,-8.203125,26.367188,33.984375,0.005371,0.000000,0.000000,2.000000,11.900000
1662034740.249018,1662034740.249018,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.085953,-0.166075,-0.475311,0.610352,2.075195,0.002501,-0.003612,-0.588381,0.122070,0.808572,0.000977,0.008301,1.009766,-8.203125,26.367188,33.984375,0.000977,0.000000,0.000000,2.000000,12.000000
1662034740.249018,1662034740.249018,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.085953,-0.166075,-0.475311,0.610352,2.075195,0.002501,-0.003612,-0.588381,0.122070,0.808572,0.000977,0.008301,1.009766,-8.203125,26.367188,33.984375,0.000977,0.000000,0.000000,2.000000,12.000000
1662034740.259034,1662034740.259034,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.076404,-0.178601,-0.527095,0.488281,1.892090,0.002803,-0.003966,-0.588312,0.000000,0.808620,0.004395,0.014160,1.020020,-8.203125,26.367188,33.984375,0.004395,0.000000,0.000000,2.000000,12.000000
1662034740.259034,1662034740.259034,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.076404,-0.178601,-0.527095,0.488281,1.892090,0.002803,-0.003966,-0.588312,0.000000,0.808620,0.004395,0.014160,1.020020,-8.203125,26.367188,33.984375,0.004395,0.000000,0.000000,2.000000,12.000000
1662034740.269037,1662034740.269037,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.056255,-0.178664,-0.612935,0.000000,1.770020,0.003409,-0.004407,-0.588166,0.427246,0.808721,0.003906,0.011719,1.023438,-8.789063,26.660156,33.691406,0.003906,0.000000,0.000000,2.000000,12.000000
1662034740.269037,1662034740.269037,2.000000,0.000433,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.056255,-0.178664,-0.612935,0.000000,1.770020,0.003409,-0.004407,-0.588166,0.427246,0.808721,0.003906,0.011719,1.023438,-8.789063,26.660156,33.691406,0.003906,0.000000,0.000000,2.000000,12.000000
1662034740.279058,1662034740.279058,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.036475,-0.201207,-0.520373,0.671387,2.014160,0.002640,-0.004091,-0.588029,-0.061035,0.808825,0.003906,0.006836,1.017578,-8.789063,26.660156,33.691406,0.003906,0.000000,0.000000,0.000000,12.000000
1662034740.279058,1662034740.279058,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,72.036475,-0.201207,-0.520373,0.671387,2.014160,0.002640,-0.004091,-0.588029,-0.061035,0.808825,0.003906,0.006836,1.017578,-8.789063,26.660156,33.691406,0.003906,0.000000,0.000000,0.000000,12.000000
1662034740.289063,1662034740.289063,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.015233,-0.156601,-0.596371,0.427246,2.075195,0.003407,-0.004165,-0.587879,0.366211,0.808931,0.000977,0.011230,1.021484,-8.789063,26.660156,33.691406,0.000977,0.000000,0.000000,0.000000,11.900000
1662034740.289063,1662034740.289063,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,72.015233,-0.156601,-0.596371,0.427246,2.075195,0.003407,-0.004165,-0.587879,0.366211,0.808931,0.000977,0.011230,1.021484,-8.789063,26.660156,33.691406,0.000977,0.000000,0.000000,0.000000,11.900000
1662034740.299027,1662034740.299027,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.994879,-0.161282,-0.570096,0.671387,1.831055,0.003198,-0.004063,-0.587736,0.183105,0.809037,0.005371,0.010742,1.028320,-8.789063,26.660156,33.691406,0.005371,0.000000,0.000000,0.000000,12.000000
1662034740.299027,1662034740.299027,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.994879,-0.161282,-0.570096,0.671387,1.831055,0.003198,-0.004063,-0.587736,0.183105,0.809037,0.005371,0.010742,1.028320,-8.789063,26.660156,33.691406,0.005371,0.000000,0.000000,0.000000,12.000000
1662034740.309101,1662034740.309101,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.961493,-0.172169,-0.556066,0.061035,2.014160,0.003044,-0.004067,-0.587500,0.488281,0.809208,0.003418,0.009766,1.024902,-8.203125,26.660156,34.277344,0.003418,0.000000,0.000000,-1.000000,11.900000
1662034740.309101,1662034740.309101,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.961493,-0.172169,-0.556066,0.061035,2.014160,0.003044,-0.004067,-0.587500,0.488281,0.809208,0.003418,0.009766,1.024902,-8.203125,26.660156,34.277344,0.003418,0.000000,0.000000,-1.000000,11.900000
1662034740.319034,1662034740.319034,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.952355,-0.219359,-0.545201,0.122070,1.770020,0.002726,-0.004344,-0.587434,0.427246,0.809256,0.005371,0.009277,1.011719,-8.203125,26.660156,34.277344,0.005371,0.000000,0.000000,-1.000000,11.900000
1662034740.319034,1662034740.319034,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.952355,-0.219359,-0.545201,0.122070,1.770020,0.002726,-0.004344,-0.587434,0.427246,0.809256,0.005371,0.009277,1.011719,-8.203125,26.660156,34.277344,0.005371,0.000000,0.000000,-1.000000,11.900000
1662034740.328994,1662034740.328994,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.921824,-0.176095,-0.529676,0.610352,1.953125,0.002839,-0.003958,-0.587220,0.305176,0.809412,0.000977,0.011719,1.016113,-8.203125,26.660156,34.277344,0.000977,0.000000,0.000000,0.000000,11.900000
1662034740.328994,1662034740.328994,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.921824,-0.176095,-0.529676,0.610352,1.953125,0.002839,-0.003958,-0.587220,0.305176,0.809412,0.000977,0.011719,1.016113,-8.203125,26.660156,34.277344,0.000977,0.000000,0.000000,0.000000,11.900000
1662034740.339023,1662034740.339023,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.900363,-0.218029,-0.615914,0.122070,2.014160,0.003234,-0.004696,-0.587064,0.427246,0.809521,0.005371,0.012207,1.025391,-8.203125,26.660156,34.277344,0.005371,0.000000,0.000000,0.000000,11.900000
1662034740.339023,1662034740.339023,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.900363,-0.218029,-0.615914,0.122070,2.014160,0.003234,-0.004696,-0.587064,0.427246,0.809521,0.005371,0.012207,1.025391,-8.203125,26.660156,34.277344,0.005371,0.000000,0.000000,0.000000,11.900000
1662034740.349065,1662034740.349065,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.879408,-0.202923,-0.531045,0.488281,1.953125,0.002713,-0.004154,-0.586920,0.244141,0.809630,0.003906,0.009766,1.018066,-8.203125,26.660156,34.277344,0.003906,0.000000,0.000000,1.000000,11.900000
1662034740.349065,1662034740.349065,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.879408,-0.202923,-0.531045,0.488281,1.953125,0.002713,-0.004154,-0.586920,0.244141,0.809630,0.003906,0.009766,1.018066,-8.203125,26.660156,34.277344,0.003906,0.000000,0.000000,1.000000,11.900000
1662034740.359061,1662034740.359061,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.859150,-0.143987,-0.504243,0.061035,1.892090,0.002826,-0.003600,-0.586780,0.488281,0.809734,-0.000488,0.010254,1.021484,-8.789063,26.367188,34.277344,-0.000488,0.000000,0.000000,0.000000,11.900000
1662034740.359061,1662034740.359061,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.859150,-0.143987,-0.504243,0.061035,1.892090,0.002826,-0.003600,-0.586780,0.488281,0.809734,-0.000488,0.010254,1.021484,-8.789063,26.367188,34.277344,-0.000488,0.000000,0.000000,0.000000,11.900000
1662034740.369013,1662034740.369013,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.840428,-0.184986,-0.507072,0.427246,1.831055,0.002636,-0.003903,-0.586646,0.244141,0.809830,0.004883,0.005859,1.017578,-8.789063,26.367188,34.277344,0.004883,0.000000,0.000000,1.000000,11.900000
1662034740.369013,1662034740.369013,1.000000,0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.840428,-0.184986,-0.507072,0.427246,1.831055,0.002636,-0.003903,-0.586646,0.244141,0.809830,0.004883,0.005859,1.017578,-8.789063,26.367188,34.277344,0.004883,0.000000,0.000000,1.000000,11.900000
1662034740.379124,1662034740.379124,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.830559,-0.169161,-0.461990,0.732422,1.892090,0.002399,-0.003560,-0.586578,0.366211,0.809881,0.001953,0.004395,1.007813,-8.789063,26.367188,34.277344,0.001953,0.000000,0.000000,0.000000,11.900000
1662034740.379124,1662034740.379124,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.830559,-0.169161,-0.461990,0.732422,1.892090,0.002399,-0.003560,-0.586578,0.366211,0.809881,0.001953,0.004395,1.007813,-8.789063,26.367188,34.277344,0.001953,0.000000,0.000000,0.000000,11.900000
1662034740.389023,1662034740.389023,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.800806,-0.152537,-0.518265,0.305176,1.647949,0.002883,-0.003730,-0.586367,0.244141,0.810032,0.002930,0.008789,1.019043,-8.789063,26.367188,34.277344,0.002930,0.000000,0.000000,-1.000000,12.000000
1662034740.389023,1662034740.389023,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.800806,-0.152537,-0.518265,0.305176,1.647949,0.002883,-0.003730,-0.586367,0.244141,0.810032,0.002930,0.008789,1.019043,-8.789063,26.367188,34.277344,0.002930,0.000000,0.000000,-1.000000,12.000000
1662034740.399024,1662034740.399024,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.781245,-0.146809,-0.505890,0.671387,1.831055,0.002825,-0.003626,-0.586229,0.183105,0.810132,0.001465,0.008789,1.017578,-8.789063,26.367188,34.277344,0.001465,0.000000,0.000000,0.000000,12.000000
1662034740.399024,1662034740.399024,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.781245,-0.146809,-0.505890,0.671387,1.831055,0.002825,-0.003626,-0.586229,0.183105,0.810132,0.001465,0.008789,1.017578,-8.789063,26.367188,34.277344,0.001465,0.000000,0.000000,0.000000,12.000000
1662034740.409000,1662034740.409000,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.771525,-0.115792,-0.550698,0.610352,1.892090,0.003301,-0.003636,-0.586160,0.305176,0.810180,0.000000,0.012695,1.020020,-8.789063,26.367188,34.277344,0.000000,0.000000,0.000000,0.000000,11.900000
1662034740.409000,1662034740.409000,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.771525,-0.115792,-0.550698,0.610352,1.892090,0.003301,-0.003636,-0.586160,0.305176,0.810180,0.000000,0.012695,1.020020,-8.789063,26.367188,34.277344,0.000000,0.000000,0.000000,0.000000,11.900000
1662034740.419039,1662034740.419039,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.752011,-0.123541,-0.590277,0.427246,1.892090,0.003542,-0.003892,-0.586020,0.671387,0.810279,0.007813,0.009277,1.012695,-8.789063,26.660156,34.863281,0.007813,0.000000,0.000000,0.000000,12.000000
1662034740.419039,1662034740.419039,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.752011,-0.123541,-0.590277,0.427246,1.892090,0.003542,-0.003892,-0.586020,0.671387,0.810279,0.007813,0.009277,1.012695,-8.789063,26.660156,34.863281,0.007813,0.000000,0.000000,0.000000,12.000000
1662034740.429079,1662034740.429079,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.732887,-0.082242,-0.500804,0.793457,1.770020,0.003121,-0.003142,-0.585890,0.244141,0.810379,0.001465,0.008789,1.019043,-8.789063,26.660156,34.863281,0.001465,0.000000,0.000000,0.000000,11.900000
1662034740.429079,1662034740.429079,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.732887,-0.082242,-0.500804,0.793457,1.770020,0.003121,-0.003142,-0.585890,0.244141,0.810379,0.001465,0.008789,1.019043,-8.789063,26.660156,34.863281,0.001465,0.000000,0.000000,0.000000,11.900000
1662034740.439044,1662034740.439044,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.704747,-0.143023,-0.576136,0.061035,1.770020,0.003344,-0.003956,-0.585686,0.305176,0.810522,0.007324,0.008301,1.019531,-8.789063,26.660156,34.863281,0.007324,0.000000,0.000000,0.000000,11.900000
1662034740.439044,1662034740.439044,0.000000,0.000000,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.704747,-0.143023,-0.576136,0.061035,1.770020,0.003344,-0.003956,-0.585686,0.305176,0.810522,0.007324,0.008301,1.019531,-8.789063,26.660156,34.863281,0.007324,0.000000,0.000000,0.000000,11.900000
1662034740.448996,1662034740.448996,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.682583,-0.145090,-0.534142,0.732422,2.136230,0.003037,-0.003756,-0.585530,0.427246,0.810636,0.006348,0.007813,1.019531,-8.789063,26.660156,34.863281,0.006348,0.000000,0.000000,-1.000000,12.000000
1662034740.448996,1662034740.448996,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.682583,-0.145090,-0.534142,0.732422,2.136230,0.003037,-0.003756,-0.585530,0.427246,0.810636,0.006348,0.007813,1.019531,-8.789063,26.660156,34.863281,0.006348,0.000000,0.000000,-1.000000,12.000000
1662034740.459068,1662034740.459068,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.663417,-0.224472,-0.591978,0.366211,1.708984,0.003042,-0.004612,-0.585389,0.488281,0.810734,0.004883,0.010742,1.020996,-8.789063,26.074219,33.984375,0.004883,0.000000,0.000000,-1.000000,12.000000
1662034740.459068,1662034740.459068,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,12.000000,294344.000000,0.000000,71.663417,-0.224472,-0.591978,0.366211,1.708984,0.003042,-0.004612,-0.585389,0.488281,0.810734,0.004883,0.010742,1.020996,-8.789063,26.074219,33.984375,0.004883,0.000000,0.000000,-1.000000,12.000000
1662034740.469004,1662034740.469004,-1.000000,-0.000217,0.000000,0.000000,0.343700,0.000000,0.001900,99472.000000,11.900000,294344.000000,0.000000,71.644176,-0.205465,-0.574514,0.366211,1.831055,0.003016,-0.004388,-0.585255,0.305176,0.810832,0.005371,0.007324,1.019043,-8.789063,26.074219,33.984375,0.005371,0.000000,0.000000,-1.000000,11.900000
